review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
RCS6YZDDME20Y,B0D4SX9RC6,5.0 out of 5 stars The Pill punches far above it's weight class!!,Brian Severn,5,"Beats Pill (2024) is a high quality product, from the Apple'esque packaging, to the incredible sound output from this small [tiny?] Bluetooth speaker. Incredibly easy to use, connect via Bluetooth and your off to the races.This speaker is about the diameter of a Coke can, albeit longer. It has a pre-attached teather that seems strong enough. Claims to be IP67 water resistant. It comes with a small instruction manual and a USB-C charging cable (USB-C YAY!!!). They claim the battery life is 24 hrs, and it may well be as we've been evaluating it for about a week off and on every day and it's still going strong.I tested it via Bluetooth, mainly streaming via Apple Music, and or it's size it packs quite a punch! Decent mids and highs, and it has bass! Not tons of bass [expected for it's size, it's just physics), but it's decent, if not exceptional given the size of this, but that is expected of any Beats branded speaker product, and this one doesn't disappoint! Another neat feature is that it allows the pairing to two Pill units for stereo music. It's easy to control, there are four buttons: power button, multi-function button (play/pause/next/previous), volume down, and volume up.I really like It also has a built-in mic so you can use it as a speaker phone as well, and it works pretty good.In summary, for the price, compared to other ""party"" speakers around the same price class, the Pill punches far above it's weight class, feature sound clarity with decent bass, lots of volume, and simplicity in design as we've come to expect from Beats. While maybe not the cheapest ""party"" speaker out there, it is among one of the best, if not the best, in it's price class.","Reviewed in the United States July 13, 2024",AGMUT4BKXZBD5PKSMOD2QHVHSKZA,0,1,Color: Statement RedStyle: PillPattern: Without AppleCare+
R2W2XN52WGT97C,B0D4SX9RC6,5.0 out of 5 stars HUGE audio punch in a small package - just what you expect from Beats!,Brett,5,"Beats has long been popular for producing audio products - headphones, earbuds, speakers and so on - with great sound that are loud and pack a punch in the form of ""boosted"" bass notes. In that case, this new Pill wireless speaker is more of the same great recipe. In a fairly compact form factor you get a Bluetooth speaker (it can connect with any Bluetooth device though the documentation is focused rightfully on what most people will do - either Apple or Android phones) that gets VERY loud with VERY rich/boosted bass. The audio is also clear for things like spoken word, so that's a positive overall.Outside of that, the Pill is water resistant (not waterproof, so don't drop it in the pool or leave it out in a thunderstorm, but it's okay - probably - if it gets splashed a bit or drizzled on somewhat - meaning that it's great for outdoor parties given the volume) and has solid battery life. I do like that it can act as a portable battery bank, charging phones if you need to. It's not the primary function, but it's nice to see manufactures add value-added extra functionality that doesn't require any extra accessories or things to carry along. The Pill appears to be very well-built and should prove quite durable. As an added bonus, all the packaging is recyclable - kudos to Beats on that!So if you like your music loud and bass heavy, then this is the wireless speaker for you. If that's the case, give it a try today!","Reviewed in the United States June 30, 2024",AGN7FGMJLQ4WZBWMAZMMJYJOFPSQ,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
RH5XTQ13T4DZ9,B0D4SX9RC6,5.0 out of 5 stars Beats is BACK!,Justin,5,"Look, don't tell Dr. Dre this but I really wanted a new Beats Pill as my dedicated shower speaker. Just something I can set on the shelf by the shower and jam out to without worrying about it getting wet. I misplaced my old one years ago and I always liked the pill shaped form factor.Fast forward to 2024, and we have a brand new Beats Pill that is redesigned from the old model. You still get the pill shape, but now there's some nice updates like the lossless type C listening, improved bass drivers and larger battery capacity...about of days worth of Beats now!The packaging and design are definitely exquisite...it is an Apple product, and it shows in the design and style. There's support for both Apple and Android too which is nice.Sound quality is superb as expected too. Sharp highs and nice thick, booming bass. It definitely leans to a heavier bass sound, which is fine as the end result is still really balanced and crisp.The verdict? A triumphant return for the Beats Pill =%","Reviewed in the United States July 28, 2024",AGUNDWUBZ43QVKTJIDCCLWKVJZGA,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R3CN0UGVVUZN74,B0D4SX9RC6,5.0 out of 5 stars WOW! this is a must!,AV,5,"First, this was an amazing find. All of our headphones are Beats and the boomboxes JBL, so this is a first for me. Let me start by saying, this beat pill sounds amazing and better than my bigger than the pill jbl. Is worth every penny. I love listening to music and I always need a speaker close by, I even wear headphones to work because I need music. This little pill, sounds amazing even in the open patio. This is def my new favorite speaker. Highly recommend.","Reviewed in the United States August 6, 2024",AEYR4DDX5PE4PL7WZHKYEMUPKBGQ,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
RG4VFNO4KHL0O,B0D4SX9RC6,5.0 out of 5 stars Great speaker,K Rapp,5,I bought this speaker off of Apple online in the statement red! The color is beautiful and the sound it puts out is amazing !,"Reviewed in the United States July 31, 2024",AHNCYPGEWYA2KDTIGZSFYNP5YAIQ,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R1UNWOCI4XII,B0D4SX9RC6,5.0 out of 5 stars portable size,Happy CA,5,Lots of sound packed in a small speaker! The size of the speaker is slightly smaller than I anticipated but it does not reduce the amount of sound that comes out if it. The speaker's texture is smooth and the red is very eye-popping. Super easy to link to my phone. I was able to get it up and running within a minute. The buttons are very intuitive. The charge head is on the back which allows us to continue using the speaker while it's being charged. Charge time is relatively short and battery lasts for hours. I love that there's an auto power down feature so the batter doesn't drain when you forget to turn off the speaker.,"Reviewed in the United States July 8, 2024",AEGE5OK2A4AGBMQ3OGOX5B6FR7LQ,0,0,Color: Statement RedStyle: PillPattern: Without AppleCare+
R1WGS76J7H1664,B0D4SX9RC6,"5.0 out of 5 stars Overpriced IMO, but excellent sound quality",Prefectionist,5,"With any product that is this new, it's difficult to tell how enduring the battery life will be over the months and years. Thus far, the performance has been amicable and I'm pleased with how the sound from this modestly sized speaker fills my living room. Even outdoors, the sound carries but doesn't blow out everything else around it. I've had plenty of bluetooth speakers over the years, and this one is near the top for most important factors such as sound quality, battery life, connectivity, and water resistance. It's a perfect little beach speaker! Connects immediately with mine and my spouse's Android phones; can't say for iPhones.","Reviewed in the United States July 5, 2024",AEP6LM43MWCBTOGT3APWMVNVVHJQ,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
RUYA2OVG0565,B0D4SX9RC6,5.0 out of 5 stars Exactly as expected - Great,LS.,5,"I have always been a fan of Beats products and they are well known for being high quality so this newest version of the Beats pill did not disappoint. It sounds great, it can get very loud for just a small little speaker and has very clear sound with exceptional bass woofer. It has a long battery life, charges very quickly and an updated USB-C charging port. It also comes with a code for a free trial of Apple Music and the option to add Apple Care+ and the option to add it to Find My device through Apple.","Reviewed in the United States July 8, 2024",AGXPYVNF5UJTRYMSU66VJDZGYTFQ,0,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+
R2F0KIF8NGTETI,B0D4SX9RC6,5.0 out of 5 stars Sounds great,R. Story,5,I am kind of a music snob so I am pretty picky with speakers. For the size of this thing I am not sure I could ask for better. I have a list of songs that I listen to on any new speakers or headphones that I get. I want to hear every note from every instrument and the vocals. I want every thing to be be crisp and clear. If I cant adjust my eq to make that happen (different songs have different settings) then I dont keep it.This little speaker just sounds good. I have had beats products before and was happy with them. This is probably my favorite. It is super easy to connect to my samsung s24 ultra. As soon as I turned it on a notification showed on my phone asking if I wanted to connect it. It sent me to the play store to download the app for it and then I was listening to music.Super easy to connect. Looks great (I have the red one). Sounds really good. Definitely 5 stars.,"Reviewed in the United States June 28, 2024",AHPFQJOBDSEYO7IAURRSWDCDZZFA,0,0,Color: Statement RedStyle: PillPattern: Without AppleCare+
R2LR6Z1P8R9XRY,B0D4SX9RC6,"5.0 out of 5 stars Excellent portable, wireless speaker - and stylish",Amanda999,5,"Love the Beats Pill. Easily connected to my (Android) Pixel 7 Pro via Bluetooth. Good battery life. Lightweight - very easy to carry to different rooms or garage, wherever you are working/hanging out. I like the stylish but minimalist look. Got the tan so it wouldn't show dust like black would (the red looks great but I wanted a speaker to sit on a bookshelf and not stand out too much.) It is great that it works with both Android and iOs - I have music and audio books on both my iPad and Pixel 7 Pro phone, so this is very convenient. Highly recommended.","Reviewed in the United States July 2, 2024",AHLK2LAWI4UYYTYTF5PQQE3RTDYQ,0,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+
R38GQ5W13HCMHD,B0D4SX9RC6,5.0 out of 5 stars good sound quality,Jenglish,5,"Use this for multiple purposes. Sound is great, loud and better then other speakers I have used. The speaker is not very bassy but for my purpose that is fine. The duration of the battery is good also. I have ran it for a few hours before it started to disconnect and reconnect due to lack of power. Over all I will be recommend this to friends and family.","Reviewed in the United States July 3, 2024",AE7IMI3VBIXINRWLBEJW3LXMIDEQ,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R13BNKZHOFP9ZY,B0D4SX9RC6,5.0 out of 5 stars The best portable speaker ever!,Amazon Customer,5,"I almost don't even know how to describe how good this speaker sounds!100 watts is crazy for this small of a speaker! It sounds so good!The base is deep and the sound is smooth. Really great quality and it's definitely durable! I love the silicone base as I have small children. (It's been picked up and dropped a few times lol)It connects to all of my devices, no problems.An investment in a high quality speaker that will last for years, definitely worth every penny!","Reviewed in the United States July 2, 2024",AEUPUISBFVLB3UJUPI45NFFJVLKQ,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R3OEQ3IQDA17MM,B0D4SX9RC6,5.0 out of 5 stars Great portable speaker,Chris C.,5,"This Bluetooth speaker has surprisingly good sound for a portable speaker. The bass is even pretty good, punchy, just a little muddy sounding, but better than other brands Ive used. I like the clean matte black look, though the silicone does attract a lot of dust. So far, the battery life and range seem good.","Reviewed in the United States July 5, 2024",AFTWARLQVJTHB72WJPNDITDRAZEA,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R1Q9V2VB0PBDGS,B0D4SX9RC6,5.0 out of 5 stars Amazing product!,Lisa,5,This speaker excelled my expectations! It is bug enough to play loud but small enough to store easy and travel. We used it at birthday parties and the beach and it was perfect for both. Great sound and did not take up any space traveling. So glad i got this! 100% recommend.,"Reviewed in the United States July 7, 2024",AHEIP6M4RBJTXJKY7JUJGPZUPFNA,0,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+
RS2F0P510KB7D,B0D4SX9RC6,5.0 out of 5 stars Loudest and Best Bluetooth Speaker of this Size,J. H.,5,The beats pill has a strong legacy. This 2024 model is the best yet. It does everything! Yes it has a mic. Yes it can charge your phone. Yes IT HAS LOSSLESS AUDIO THROUGH USB-C! Yes it is extremely loud but crisp. The bass is amazing. It has an easy interface with iPhones.Its cheap!! And yes its waterproof and sand and dustproof!!,"Reviewed in the United States June 29, 2024",AH2FXPMEMMVDOAQ7VJVKHLM53EFA,0,3,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R3KPQBYL6X3PQX,B0D4SX9RC6,3.0 out of 5 stars Sounds good. Not overly loud. Needs more buttons,Carpe_Diem,3,"This Bluetooth speaker is on the higher end of the price range for a small form factor speaker.Priced similarly to the JBL Extreme 2 (which I also have) the sound quality is about the same. Which is to say, very good for a small speaker.Compared to the JBL, the Beats Pill is:Not as loudHas a slightly better sound quality.Slightly smallerDoes not have a carrying strap (which you can also use to hang the speaker)Pairs automatically with Apple devices and can be tracked using Find MyBoth offer multiple speaker pairing.My biggest complaint about the Pill is that there are just not enough buttons. There is no dedicated power button, and in fact there are no instructions anyplace in the Apple/Beats ecosystem that tell you how to turn it off. (Push the Action button for more than 1, but less than 1.8 seconds.... how dumb is that?) With only 4 buttons, there are too many button sequence combos to remember. Seriously, a volume up/down AND a track up/down would have made life so much easier.All in all, this is a nice sounding Bluetooth speaker, with some good features, let down with a dumb user interface. If you don't mind learning a few tricks to use this device it will be great.However, if you are one of those people who doesn't read instructions, get something that is more intuitive to use.","Reviewed in the United States July 19, 2024",AEI3MIZ54YO5TX6CXG6OE5HGGGXA,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R2H42JDX6Y37E,B0D4SX9RC6,5.0 out of 5 stars Best beats pill ever !,B,5,If youre in need of a new lightweight portable speaker thats compatible with iOS and Android this is the one for you.,"Reviewed in the United States June 30, 2024",AFNLS7O6IJVQTC4QVORI4QIHSAEA,0,1,Color: Statement RedStyle: PillPattern: Without AppleCare+
R16YQMK6DBJQBM,B0D4SX9RC6,"3.0 out of 5 stars Great sound, but MONO ruins it!",B Lii,3,"I was stoked to try a speaker from Beats with a great battery life and increased output; however, not having any stereo image from a speaker this wide is just silly, Im sorry.Ill stick with the Wonderboom or Everboom. Wish theyd make a Wonderboom with USB-C, but the stereo imaging on it, even with slightly less bass and output than the Beats Pill is where its still at for me.I love a good stereo image too much to keep a mono product, sorry!","Reviewed in the United States July 12, 2024",AHPZCQ2XOKQNJY2SIWQ4FRTHHDLQ,0,0,Color: Champagne GoldStyle: PillPattern: Without AppleCare+
R3L2A88GOC5G6I,B0D4SX9RC6,5.0 out of 5 stars Good speaker,Oli Rivers,5,"The media could not be loaded. For a smallish / portable sized speaker, this sounds great. Works well with my iPhone and sounds high quality and clear with music, which is what its for. The bass on this speaker is awesome, so if thats something you enjoy, youll enjoy this. And of course the iconic design still looks fun and unique. It also came with stickers, a cable, and instructions + a bonus. I accidentally got two of the packet things but Im not complaining at all haha","Reviewed in the United States July 1, 2024",AFZK22BJRF7EXCXKGIVXNXI2BPPA,0,4,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R99X2DXJ9IWPM,B0D4SX9RC6,5.0 out of 5 stars Rlly good,Luis dejesus,5,The media could not be loaded. Great audio loud and just looks rlly good.,"Reviewed in the United States July 2, 2024",AGANNLHAZNLD5K6NVFMJX3X6HFEQ,0,3,Color: Statement RedStyle: PillPattern: Without AppleCare+
R2AZVHS8KVEN85,B0D4SX9RC6,1.0 out of 5 stars Switches off quickly and unexpectedly even when fully charged.,Dr. Help,1,"Had great hopes for this speaker, but unfortunately, it switches off randomly even when fully charged. Sometimes this happens in less than 30 min which is a big problem because it's battery life is supposed to be much longer than that. It's beautifully made and looks elegant like Beats products do, but unfortunately, it just does not work like it's supposed to.I will update this review if needed based on further experience.","Reviewed in the United States July 31, 2024",AH2LWMGL3K3SJYIKYDMISWPBAIWQ,0,0,Color: Matte BlackStyle: PillPattern: Without AppleCare+
R2875JP5JM6B3P,B01IOD7KB6,5.0 out of 5 stars Just what I wanted,C. Barnhouse,5,"I wanted a bookshelf speaker for a bedroom, and I'm glad I found this.The size works for me, as does the ported speaker design, as it sits on a shelf with enough room at the back and sides to allow the sound to radiate.The audio is crisp, clear, and well balanced. Bass is smooth and solid, highs are bright and tight. Nice instrumental and vocal definition, and nicely audible stereo separation. This generates plenty of volume for small- to mid-size rooms, more than I need for the place where I use it.It pairs with my iphone quickly and reliably. Volume control from the phone works as it should. I tend to set the phone around mid-level and then use the speaker control to amp it up.What a nice design - old-school genuine wood, fabric, speakers on display, and nothing more. No flashing lights or gimmicks. Simple basic controls.I've been listening and tinkering with audiophile equipment for my whole life. I find this system to be real bargain for the price in today's world of junky plastic techno-boxes. Props to Marley for offering up a fine alternative.","Reviewed in the United States April 4, 2024",AHB5ALPDVWLRBUCFCYE7XSBUJSOA,1,3,Color: Signature Black
R14VQ76J2BBPZW,B01IOD7KB6,5.0 out of 5 stars Quality Appearance,Waynell,5,"Good sound, very sturdy and charged quickly. Easy to Bluetooth and portable!","Reviewed in the United States July 4, 2024",AHEJ6VAKHIVRKJROO2YWEQMH6UCA,1,0,Color: Signature Black
R3M7251BJ7XV72,B01IOD7KB6,5.0 out of 5 stars Sounds great - looks great,Dean,5,Very impressed with the sound quality of this speaker. I would recommend this product to anyone looking for a speaker that sounds good and looks good.,"Reviewed in the United States June 21, 2024",AF2MRRUAVJC7QASZZB63MTLUIKHQ,1,0,Color: Signature Black
R2J6UNWVISW67X,B01IOD7KB6,"5.0 out of 5 stars Great looking , sounds Awesome &&",Byron Horn,5,"Saw this speaker in a hallmark movie , like the way it look and sounded , ordered one , very excited to get it ,great price and let me say its looks great and sounds AWESOME , highly recommend it , very nice addition to any home , office , etc &&=M<û=M<û=M<û=M<û=M<û","Reviewed in the United States May 8, 2024",AFEHYLRGCTESKWOW6ECOCG4UQGIA,1,3,Color: Signature Black
R3RKK72YKLAGNC,B01IOD7KB6,4.0 out of 5 stars Product is great but the iOS app is not,Amazon Customer,4,Please update your app software crashes every time you open it whats the point of having an app if no one can use it,"Reviewed in the United States June 16, 2024",AEC6RTXPQTEPL3UDGVQVEUOGFC6Q,1,1,Color: Signature Black
R18ZV7M1Z1WURZ,B01IOD7KB6,5.0 out of 5 stars Great sound system and you can take with you,Ida Ortega,5,,"Reviewed in the United States July 14, 2024",AF6QJASTLUAI5WTVGIQIKSQOVE7Q,1,0,Color: Signature Black
R3Q0JHF423NUXY,B01IOD7KB6,5.0 out of 5 stars Quality,Richard Appling,5,"Beautiful design and well balanced sound for a good price. While built with some sustainable products, it comes in enough cardboard packaging to deforest my neighborhood. lol. Still worth the price and looks great at the same time...","Reviewed in the United States April 4, 2024",AHJXMMIUWRW6TJACHSNULHS2DNPQ,1,2,Color: Signature Black
R1OWMBKNYKVSA0,B01IOD7KB6,5.0 out of 5 stars Great speaker,Jacque,5,This speaker is a good quality speaker its also very attractive.,"Reviewed in the United States March 27, 2024",AEUAPK5D5HYHBDSWQOEEV2C2JT3Q,1,0,Color: Signature Black
RM15T79YOO12Y,B01IOD7KB6,5.0 out of 5 stars No need to look any further.,Amazon Customer,5,This is my second time purchasing this speaker. My first one lasted well over five years and left it when I moved to another country. The sound quality is superb and the aesthetic goes well with my home decor. Very happy with my purchase!,"Reviewed in the United States April 11, 2024",AE3AW7V5ZH6WHVTZYPN42L7J5A4Q,1,2,Color: Signature Black
R3JQPPX1Y95OK6,B01IOD7KB6,5.0 out of 5 stars Speakers,Gerald Lewis,5,"A great value for the money, great sound, =M I wish they had put a charger with it I has to wait a few days because I didn't have a charger, they should just add the price with the speaker","Reviewed in the United States April 6, 2024",AHTLZR4RXXXKEVSL7PX7M3LB67FQ,1,0,Color: Signature Black
R37N9CRZH4HT03,B01IOD7KB6,3.0 out of 5 stars Bluetooth fails with Pixel 6 A,Green Mountain Boy,3,"I did not like fact that customer support thought I was an idiot because the Bluetooth they have doesn't work properly for Pixel 6A. They were rude and condescending. In the end they still didn't admit fault but simply told me to return it, aka go away. Pixel 6A users can pair but cannot control the volume from the phone.","Reviewed in the United States April 27, 2024",AEH5DJL2JINVW7W7LD63GS7BMJLQ,1,0,Color: Signature Black
R28UTWDELTYVCU,B01IOD7KB6,5.0 out of 5 stars Create Product,Shon,5,Sound is really good. Looks nice. Feels heavy and well put together. Very happy.,"Reviewed in the United States February 22, 2024",AHKZOFVCPWEPVZA4W7TZWP3NMBSA,1,0,Color: Signature Black
R2A393N962RLDZ,B01IOD7KB6,5.0 out of 5 stars Great speaker,john herbert,5,Had one that I let a friend borrow. Unfortunately they ruined had to buy a new one. Great sound and looks amazing,"Reviewed in the United States December 22, 2023",AECIC7M46GADN4ZNPSDLDMXG3AFA,1,0,Color: Signature Black
R1JXZN4K1TFDRQ,B01IOD7KB6,5.0 out of 5 stars Got borrowed for my wifes dance class,Kenneth D.,5,"I bought my first of these used. Pretty sure it was some really down on their luck people. Ive had it for about two years. Its not pretty anymore but it works great. Need a speaker to watch movies on your computer? Check that box. Just want music at work that is surprising in the volume and space it fills? Does that in spades.I bought the second one after my wife started stealing (borrowing) mine for Zumba classes. I bought one for her. Man, the new one really looks so much better than mine. Ive never seen one new before. Both of them work excellent still. I am sure someday I will have to figure out how to replace the battery in mine but until then I am glad to have it.","Reviewed in the United States March 31, 2022",AGAPNXK6Q2ILNC4DPVWROH6B4J2A,1,6,Color: Signature Black
R2PPL5JYPPXHIU,B01IOD7KB6,5.0 out of 5 stars Love it,Caffery,5,My husband is super satisfied,"Reviewed in the United States January 15, 2024",AGZUYVKFZCVRKQALHFJWUD4EQAFQ,1,0,Color: Signature Black
R3EATQM71I3TZ5,B01IOD7KB6,5.0 out of 5 stars Great overall product,Kevin,5,"Great sound, looks great, works well with any music or podcast, easily transportable. I have bought a couple of House of Marley products and they have been wonderful. The portable No bounds was cool but didn't have the big sound I was looking for. But the Positive Vibrations XL is great, comfortable and has a nice attribute where the sounds gradually goes from low to where it was before you paused it. I want to get more House of Marley products eventually because I want to support a black owned business that uses reusable recycled materials.","Reviewed in the United States January 29, 2023",AHEBEA6RRUJVZ223BMIFHRARJOTA,1,3,Color: Signature Black
R4KO7Y6NEWX8S,B01IOD7KB6,5.0 out of 5 stars This is Okay,Donald Earl Laster,5,"The battery holds up well as advertised, the BT works well, it does shut down automatically if no input for a period of time. The sound is good a a mid range, cracking on top end. If you want more high end out put spend more money but this Marley is worth what they asking for them.","Reviewed in the United States July 8, 2023",AHA6Z4VU6UICYUVR3ZKE7GPOSMVA,1,3,Color: Signature Black
R1XR4AOU954SS2,B01IOD7KB6,4.0 out of 5 stars Aesthetically Giving What its Supposed to Give,Empress,4,Im taking a chance on love!!! Lol! I loved my smaller version of this so much that I bought two!! However the ports no longer would Clarke a charge! I was very excited to open this and see this instead of the flimsy prong!!! Im praying for long life!!! The aesthetics you just cant beat!!!Im charging now& will come back and update once I have my experience,"Reviewed in the United States April 23, 2022",AFZ7ZS2BVZD3STV64NMRDL4SIKIQ,1,7,Color: Signature Black
R3V0KIMSCQRMVN,B01IOD7KB6,"2.0 out of 5 stars Battery does not last ""20 hours",R.C. Christian,2,Battery only last more like 9 hours.,"Reviewed in the United States June 5, 2024",AFA773FMIP6BAJZ4TR6U5HEA4CAA,1,0,Color: Signature Black
RUL2NHT5AJZTD,B01IOD7KB6,2.0 out of 5 stars Disappointed in almost every way - Don't buy!,Danny,2,"Attracted the successful marketing/branding pitch (""House of Marley"") and by the numerous positive reviews, I decided to purchase this speaker, despite its relatively high price in a product category with a huge number of high quality competitors. This was a mistake, and I am quite disappointed. Except for its look and styling, which I like very much (except for the exceptionally large and bulky size and weight, which I don't), there is nothing else that I like about this speaker:Sound quality - very tinny, almost unpleasant. I often listen to podcasts, and the default sound quality borders on unlistenable. I have to manipulate the equalizer settings on my phone app to be able to listen, and I have to do this every time. Very annoying. The situation is only slightly better when listening to music. Even my little first-generation Oontz Angle sounds better! In fact, my experience is at such odds with the reviews, that I wonder if I have a defective product.Size: I knew when I ordered that this was a larger system than most others in its quality and price range, but I guess I should have looked more closely at the dimensions, which are, for a ""portable"" system, huge and heavy. Maybe some people like this - not me. Much too big, much too heavy.Battery life - haven't measured it, but it is MUCH shorter than any other portable bluetooth speaker I have owned, and this was true right out of the box.Connection and operation: it works okay, but is annoyingly non-intuitive.Conclusion: poor sound quality, too big, short battery life, non-intuitive operation. There dozens of alternatives that will give you much better quality and satisfaction, for a lot less money. Stay away from the House of Marley, at least this particular product.","Reviewed in the United States April 30, 2018",AEJUHFEP7FRKBCAMWYULJID43ITA,1,3,Color: Signature Black
RU6B86KH8F0LZ,B01IOD7KB6,5.0 out of 5 stars It is worth the money,Natasha S.,5,Amazing I love this product amazing sound and long lasting battery and fast shipping from Amazon,"Reviewed in the United States July 22, 2023",AHK2MMSJFXVL3D777SQSNN3HQ7LQ,1,0,Color: Signature Black
R1RRZB90F1VYQI,B01IOD7KB6,3.0 out of 5 stars Sound quality is poor.,Patrick Porter,3,"Ive had this speaker for almost a year, in which time Ive used it indoors and out too many times to count. Ive also read pretty much every review on here, so Ill touch on some of the more frequent concerns.Sound quality: 1/5 very flat sounding with almost no bass and lackluster mids. Generally makes your music sound dull and lifeless. It does get fairly loud if you need it to, though. Acoustic music sounds alright, but thats about it...Connections: 5/5 Ive had no issues with the Bluetooth or aux port on this. Never drops or cuts out from my apple or android devices. Sounds like QC is a bit problematic though, as lots of people have had issues in this department.Portability: 2/5 No covers for the speakers always makes me nervous when taking this anywhere. Just waiting for the day I get a pen through it or something. Battery adds a point though, because it has been reliable and lasts as long as advertised.Build: 4/5 Everything looks like it was put together well. Materials are nice. Good weight to it.Other: I am constantly annoyed that this doesnt have a remote. I just want to turn it on and pair without getting up...","Reviewed in the United States January 13, 2018",AFYB3LGAEKCS6ASTYBQFRKOTMAGQ,1,5,Color: Signature Black
R16R22V2829VP2,B01IOD7KB6,5.0 out of 5 stars Amazing Bluetooth Speaker gets tons of Complements,Jesus cruz,5,Purchased on October of 2017 been working like a champ for 3 years straight gotten water in it still working had it fall from 5 and a half feet to concrete and still works although a crack on the bamboo was to be expected only thing that went wrong was my fault i fried the charger by accidentally plugging it in a wet socket at work (i forgot to dry it that day with air hose) the sound is amazing i get complements every time i rock out with the speaker im looking forward to buying another one to have when my 3 year old speaker dies on me (hopefully not soon),"Reviewed in the United States May 12, 2020",AG4EPR3XQX55L2UXNYUM56TWDBTQ,1,3,Color: Signature Black
RZTE76SRGHS6F,B01IOD7KB6,5.0 out of 5 stars Buy this one! No regrets!,Victoria Wadley,5,"This speaker was such a random find for us and its amazing! My dad and husband are both really into music and we decided to get this for my dad for a Christmas gift. We couldnt help but try it out when it arrived. We saw it on display at a department store and the sound was amazing.When we hooked it up at home, the Bluetooth took less than 10 seconds to recognize. The sound quality is amazing and so crisp. If youre in the market for a Bluetooth speaker - this is the winner without a doubt! Worth every penny!","Reviewed in the United States December 8, 2019",AG755GISXW5R2XKBQFHGDRFTH6NQ,1,5,Color: Signature Black
R3M2JSSXL4LRJO,B01IOD7KB6,5.0 out of 5 stars the BEST!!!!,Craig M. Renwick,5,This Marley Bluetooth audio system is amazing! My wife had one for her office and I have always love the sound so I bought one for my rehearsal room for music. The use of real wood for most of the body construction enhances the sound and give you a much warmer tone. I even have ear buds that use wood and it has the same amazing sound quality. You need to have a Marley at your house.,"Reviewed in the United States October 19, 2020",AFLLHFM5OILFZRVNFGVIBCBHSSZQ,1,4,Color: Signature Black
R1SQ69SBTI39VF,B01IOD7KB6,5.0 out of 5 stars Finally one that works well!,DMH,5,Ok so Ive gone through 5 now& and this one kicks ass! Sound quality is crisp. Loud. And looks awesome!!! Kinda heavy and bulkier than JBL but Wayyyyyyyyy radder. Might get those detachable speakers super satisfied. (Thats what she said),"Reviewed in the United States April 30, 2022",AGD3O53ON72CHA66HECJIRMERMZQ,1,5,Color: Signature Black
R1DCBTU7LQLDYV,B01IOD7KB6,5.0 out of 5 stars Looks and Sounds Great!,Chief Ca$hmore,5,If your teetering between the mini and this one. Pull the trigger on this one. I had the mini but the bass was just not deep enough for an all around dynamic sound.,"Reviewed in the United States July 25, 2022",AEIB2VVI5ZI2KTDD66H5VGB57KPA,1,11,Color: Signature Black
R108RL33ISVCYK,B01IOD7KB6,3.0 out of 5 stars turn off,debi,3,"I like the speaker enough to keep it but sometimes wish I had returned it. Like right now. My gripe is how quickly it turns itself off. I guess to save battery power but I have it plugged in and find it very annoying to get up every five minutes (when not in use) to turn it back on. A remote or an over ride on this feature would be helpful. Five minutes of silence is all...don't get too comfortable, or take too much time to decide on what you want to listen to...five minutes....quick before it turns off...really annoying. Fall asleep and let it go quiet for five and then there's a good loud beep to wake you up. Yes annoying but otherwise it's ok.","Reviewed in the United States August 11, 2019",AEOKQ7O3SSICCBSLT2MQXCI46BBQ,1,2,Color: Signature Black
RYFRVRVISPE38,B01IOD7KB6,4.0 out of 5 stars Efficient and nice design,Dsag,4,"Powerful, great quality of sound, and surprisingly well balanced in the level of high, low, medium, bass ...The battery is extremely good. I used it to a gathering party and we all went to bed before the battery died !Really happy with this sound system, I recommend","Reviewed in the United States October 18, 2020",AEAMHU4OH4K6SDRKFNOUFZ42BPLQ,1,3,Color: Signature Black
R1CDXV4TI3BH2R,B01IOD7KB6,5.0 out of 5 stars Great sound!,Nikita Wright,5,"Brought this for a Christmas gift for my mom and she loves it! I heard the sound and instantly wanted to order another one for myself. Me personally I would want the volume to go higher, but I love my music loud!!! Not sure how long the battery last because my mom keeps it plugged up. Perfect size and weight, dont wont a speaker that can easily tip over, but not to heavy to carry from room to room.","Reviewed in the United States February 12, 2019",AHHWUHMHGXKTMJMNC2OMMZ2CKTSQ,1,0,Color: Signature Black
